order_id,order_date,order_time,menu_item_id,item_name,category,price
697,2023-01-12,0 days 13:58:56,108,Tofu Pad Thai,Asian,14.5
697,2023-01-12,0 days 13:58:56,130,Shrimp Scampi,Italian,19.95
698,2023-01-12,0 days 14:08:16,107,Orange Chicken,Asian,16.5
698,2023-01-12,0 days 14:08:16,112,Salmon Roll,Asian,14.95
698,2023-01-12,0 days 14:08:16,106,French Fries,American,7.0
699,2023-01-12,0 days 14:27:03,113,Edamame,Asian,5.0
700,2023-01-12,0 days 14:31:13,115,Chicken Tacos,Mexican,11.95
700,2023-01-12,0 days 14:31:13,104,Veggie Burger,American,10.5
700,2023-01-12,0 days 14:31:13,110,Pork Ramen,Asian,17.95
700,2023-01-12,0 days 14:31:13,118,Steak Burrito,Mexican,14.95
700,2023-01-12,0 days 14:31:13,120,Steak Torta,Mexican,13.95
701,2023-01-12,0 days 14:33:39,109,Korean Beef Bowl,Asian,17.95
701,2023-01-12,0 days 14:33:39,119,Chicken Torta,Mexican,11.95
702,2023-01-12,0 days 14:38:35,101,Hamburger,American,12.95
702,2023-01-12,0 days 14:38:35,120,Steak Torta,Mexican,13.95
703,2023-01-12,0 days 15:08:01,118,Steak Burrito,Mexican,14.95
704,2023-01-12,0 days 15:28:25,116,Steak Tacos,Mexican,13.95
704,2023-01-12,0 days 15:28:25,128,Cheese Lasagna,Italian,15.5
705,2023-01-12,0 days 15:31:00,126,Fettuccine Alfredo,Italian,14.5
705,2023-01-12,0 days 15:31:00,117,Chicken Burrito,Mexican,12.95
705,2023-01-12,0 days 15:31:00,105,Mac & Cheese,American,7.0
706,2023-01-12,0 days 15:39:04,102,Cheeseburger,American,13.95
706,2023-01-12,0 days 15:39:04,111,California Roll,Asian,11.95
707,2023-01-12,0 days 15:41:32,101,Hamburger,American,12.95
707,2023-01-12,0 days 15:41:32,118,Steak Burrito,Mexican,14.95
707,2023-01-12,0 days 15:41:32,105,Mac & Cheese,American,7.0
708,2023-01-12,0 days 15:52:44,125,Spaghetti & Meatballs,Italian,17.95
709,2023-01-12,0 days 15:53:56,101,Hamburger,American,12.95
710,2023-01-12,0 days 15:59:52,109,Korean Beef Bowl,Asian,17.95
710,2023-01-12,0 days 15:59:52,105,Mac & Cheese,American,7.0
710,2023-01-12,0 days 15:59:52,114,Potstickers,Asian,9.0
711,2023-01-12,0 days 16:21:10,103,Hot Dog,American,9.0
711,2023-01-12,0 days 16:21:10,129,Mushroom Ravioli,Italian,15.5
711,2023-01-12,0 days 16:21:10,112,Salmon Roll,Asian,14.95
711,2023-01-12,0 days 16:21:10,120,Steak Torta,Mexican,13.95
712,2023-01-12,0 days 16:22:18,127,Meat Lasagna,Italian,17.95
713,2023-01-12,0 days 16:31:56,124,Spaghetti,Italian,14.5
713,2023-01-12,0 days 16:31:56,128,Cheese Lasagna,Italian,15.5
714,2023-01-12,0 days 16:55:08,108,Tofu Pad Thai,Asian,14.5
714,2023-01-12,0 days 16:55:08,109,Korean Beef Bowl,Asian,17.95
714,2023-01-12,0 days 16:55:08,109,Korean Beef Bowl,Asian,17.95
714,2023-01-12,0 days 16:55:08,110,Pork Ramen,Asian,17.95
715,2023-01-12,0 days 17:05:33,113,Edamame,Asian,5.0
715,2023-01-12,0 days 17:05:33,118,Steak Burrito,Mexican,14.95
715,2023-01-12,0 days 17:05:33,131,Chicken Parmesan,Italian,17.95
716,2023-01-12,0 days 17:06:05,107,Orange Chicken,Asian,16.5
717,2023-01-12,0 days 17:24:44,101,Hamburger,American,12.95
717,2023-01-12,0 days 17:24:44,105,Mac & Cheese,American,7.0
718,2023-01-12,0 days 17:46:30,102,Cheeseburger,American,13.95
718,2023-01-12,0 days 17:46:30,105,Mac & Cheese,American,7.0
719,2023-01-12,0 days 17:52:27,101,Hamburger,American,12.95
719,2023-01-12,0 days 17:52:27,129,Mushroom Ravioli,Italian,15.5
720,2023-01-12,0 days 17:53:59,126,Fettuccine Alfredo,Italian,14.5
720,2023-01-12,0 days 17:53:59,111,California Roll,Asian,11.95
720,2023-01-12,0 days 17:53:59,112,Salmon Roll,Asian,14.95
720,2023-01-12,0 days 17:53:59,120,Steak Torta,Mexican,13.95
721,2023-01-12,0 days 18:17:15,108,Tofu Pad Thai,Asian,14.5
721,2023-01-12,0 days 18:17:15,122,Chips & Salsa,Mexican,7.0
722,2023-01-12,0 days 18:20:58,111,California Roll,Asian,11.95
722,2023-01-12,0 days 18:20:58,130,Shrimp Scampi,Italian,19.95
723,2023-01-12,0 days 18:21:04,101,Hamburger,American,12.95
723,2023-01-12,0 days 18:21:04,113,Edamame,Asian,5.0
724,2023-01-12,0 days 18:24:47,107,Orange Chicken,Asian,16.5
724,2023-01-12,0 days 18:24:47,126,Fettuccine Alfredo,Italian,14.5
724,2023-01-12,0 days 18:24:47,105,Mac & Cheese,American,7.0
725,2023-01-12,0 days 18:33:14,107,Orange Chicken,Asian,16.5
725,2023-01-12,0 days 18:33:14,129,Mushroom Ravioli,Italian,15.5
725,2023-01-12,0 days 18:33:14,106,French Fries,American,7.0
726,2023-01-12,0 days 18:34:25,120,Steak Torta,Mexican,13.95
727,2023-01-12,0 days 18:44:57,120,Steak Torta,Mexican,13.95
728,2023-01-12,0 days 18:53:17,105,Mac & Cheese,American,7.0
728,2023-01-12,0 days 18:53:17,106,French Fries,American,7.0
728,2023-01-12,0 days 18:53:17,114,Potstickers,Asian,9.0
729,2023-01-12,0 days 19:20:41,108,Tofu Pad Thai,Asian,14.5
729,2023-01-12,0 days 19:20:41,109,Korean Beef Bowl,Asian,17.95
729,2023-01-12,0 days 19:20:41,120,Steak Torta,Mexican,13.95
730,2023-01-12,0 days 19:22:00,117,Chicken Burrito,Mexican,12.95
731,2023-01-12,0 days 19:27:47,120,Steak Torta,Mexican,13.95
731,2023-01-12,0 days 19:27:47,132,Eggplant Parmesan,Italian,16.95
732,2023-01-12,0 days 19:30:17,131,Chicken Parmesan,Italian,17.95
733,2023-01-12,0 days 19:57:36,102,Cheeseburger,American,13.95
733,2023-01-12,0 days 19:57:36,110,Pork Ramen,Asian,17.95
733,2023-01-12,0 days 19:57:36,113,Edamame,Asian,5.0
733,2023-01-12,0 days 19:57:36,106,French Fries,American,7.0
734,2023-01-12,0 days 20:00:30,113,Edamame,Asian,5.0
735,2023-01-12,0 days 20:35:34,104,Veggie Burger,American,10.5
735,2023-01-12,0 days 20:35:34,112,Salmon Roll,Asian,14.95
735,2023-01-12,0 days 20:35:34,112,Salmon Roll,Asian,14.95
736,2023-01-12,0 days 21:35:14,124,Spaghetti,Italian,14.5
736,2023-01-12,0 days 21:35:14,132,Eggplant Parmesan,Italian,16.95
737,2023-01-13,0 days 11:31:34,101,Hamburger,American,12.95
737,2023-01-13,0 days 11:31:34,106,French Fries,American,7.0
738,2023-01-13,0 days 12:16:47,105,Mac & Cheese,American,7.0
739,2023-01-13,0 days 12:19:38,107,Orange Chicken,Asian,16.5
740,2023-01-13,0 days 12:29:51,102,Cheeseburger,American,13.95
740,2023-01-13,0 days 12:29:51,104,Veggie Burger,American,10.5
740,2023-01-13,0 days 12:29:51,124,Spaghetti,Italian,14.5
740,2023-01-13,0 days 12:29:51,125,Spaghetti & Meatballs,Italian,17.95
740,2023-01-13,0 days 12:29:51,110,Pork Ramen,Asian,17.95
740,2023-01-13,0 days 12:29:51,117,Chicken Burrito,Mexican,12.95
740,2023-01-13,0 days 12:29:51,111,California Roll,Asian,11.95
740,2023-01-13,0 days 12:29:51,119,Chicken Torta,Mexican,11.95
740,2023-01-13,0 days 12:29:51,120,Steak Torta,Mexican,13.95
740,2023-01-13,0 days 12:29:51,131,Chicken Parmesan,Italian,17.95
740,2023-01-13,0 days 12:29:51,131,Chicken Parmesan,Italian,17.95
740,2023-01-13,0 days 12:29:51,131,Chicken Parmesan,Italian,17.95
741,2023-01-13,0 days 12:49:09,111,California Roll,Asian,11.95
742,2023-01-13,0 days 12:53:01,101,Hamburger,American,12.95
743,2023-01-13,0 days 13:08:32,111,California Roll,Asian,11.95
744,2023-01-13,0 days 13:34:48,118,Steak Burrito,Mexican,14.95
745,2023-01-13,0 days 13:36:53,101,Hamburger,American,12.95
745,2023-01-13,0 days 13:36:53,102,Cheeseburger,American,13.95
745,2023-01-13,0 days 13:36:53,108,Tofu Pad Thai,Asian,14.5
745,2023-01-13,0 days 13:36:53,125,Spaghetti & Meatballs,Italian,17.95
745,2023-01-13,0 days 13:36:53,128,Cheese Lasagna,Italian,15.5
745,2023-01-13,0 days 13:36:53,111,California Roll,Asian,11.95
745,2023-01-13,0 days 13:36:53,114,Potstickers,Asian,9.0
746,2023-01-13,0 days 13:41:13,122,Chips & Salsa,Mexican,7.0
746,2023-01-13,0 days 13:41:13,132,Eggplant Parmesan,Italian,16.95
747,2023-01-13,0 days 14:15:02,129,Mushroom Ravioli,Italian,15.5
747,2023-01-13,0 days 14:15:02,120,Steak Torta,Mexican,13.95
747,2023-01-13,0 days 14:15:02,122,Chips & Salsa,Mexican,7.0
748,2023-01-13,0 days 14:27:31,124,Spaghetti,Italian,14.5
749,2023-01-13,0 days 14:29:23,113,Edamame,Asian,5.0
750,2023-01-13,0 days 14:48:09,112,Salmon Roll,Asian,14.95
751,2023-01-13,0 days 15:07:35,116,Steak Tacos,Mexican,13.95
751,2023-01-13,0 days 15:07:35,109,Korean Beef Bowl,Asian,17.95
751,2023-01-13,0 days 15:07:35,111,California Roll,Asian,11.95
751,2023-01-13,0 days 15:07:35,132,Eggplant Parmesan,Italian,16.95
752,2023-01-13,0 days 15:19:25,109,Korean Beef Bowl,Asian,17.95
752,2023-01-13,0 days 15:19:25,121,Cheese Quesadillas,Mexican,10.5
753,2023-01-13,0 days 15:22:11,126,Fettuccine Alfredo,Italian,14.5
753,2023-01-13,0 days 15:22:11,109,Korean Beef Bowl,Asian,17.95
753,2023-01-13,0 days 15:22:11,117,Chicken Burrito,Mexican,12.95
753,2023-01-13,0 days 15:22:11,119,Chicken Torta,Mexican,11.95
754,2023-01-13,0 days 15:47:56,112,Salmon Roll,Asian,14.95
754,2023-01-13,0 days 15:47:56,105,Mac & Cheese,American,7.0
755,2023-01-13,0 days 15:50:49,101,Hamburger,American,12.95
755,2023-01-13,0 days 15:50:49,125,Spaghetti & Meatballs,Italian,17.95
756,2023-01-13,0 days 15:55:11,104,Veggie Burger,American,10.5
756,2023-01-13,0 days 15:55:11,130,Shrimp Scampi,Italian,19.95
756,2023-01-13,0 days 15:55:11,132,Eggplant Parmesan,Italian,16.95
757,2023-01-13,0 days 16:10:34,111,California Roll,Asian,11.95
757,2023-01-13,0 days 16:10:34,113,Edamame,Asian,5.0
757,2023-01-13,0 days 16:10:34,122,Chips & Salsa,Mexican,7.0
757,2023-01-13,0 days 16:10:34,132,Eggplant Parmesan,Italian,16.95
758,2023-01-13,0 days 16:14:43,125,Spaghetti & Meatballs,Italian,17.95
758,2023-01-13,0 days 16:14:43,119,Chicken Torta,Mexican,11.95
759,2023-01-13,0 days 16:14:56,116,Steak Tacos,Mexican,13.95
760,2023-01-13,0 days 16:27:40,102,Cheeseburger,American,13.95
761,2023-01-13,0 days 16:30:20,120,Steak Torta,Mexican,13.95
761,2023-01-13,0 days 16:30:20,121,Cheese Quesadillas,Mexican,10.5
762,2023-01-13,0 days 16:36:36,110,Pork Ramen,Asian,17.95
762,2023-01-13,0 days 16:36:36,121,Cheese Quesadillas,Mexican,10.5
762,2023-01-13,0 days 16:36:36,106,French Fries,American,7.0
763,2023-01-13,0 days 16:38:57,108,Tofu Pad Thai,Asian,14.5
764,2023-01-13,0 days 16:39:39,117,Chicken Burrito,Mexican,12.95
765,2023-01-13,0 days 17:11:41,102,Cheeseburger,American,13.95
765,2023-01-13,0 days 17:11:41,110,Pork Ramen,Asian,17.95
765,2023-01-13,0 days 17:11:41,118,Steak Burrito,Mexican,14.95
765,2023-01-13,0 days 17:11:41,120,Steak Torta,Mexican,13.95
766,2023-01-13,0 days 17:21:45,127,Meat Lasagna,Italian,17.95
766,2023-01-13,0 days 17:21:45,129,Mushroom Ravioli,Italian,15.5
766,2023-01-13,0 days 17:21:45,105,Mac & Cheese,American,7.0
767,2023-01-13,0 days 17:21:48,108,Tofu Pad Thai,Asian,14.5
768,2023-01-13,0 days 17:23:34,115,Chicken Tacos,Mexican,11.95
769,2023-01-13,0 days 17:43:17,125,Spaghetti & Meatballs,Italian,17.95
770,2023-01-13,0 days 17:44:13,118,Steak Burrito,Mexican,14.95
770,2023-01-13,0 days 17:44:13,120,Steak Torta,Mexican,13.95
771,2023-01-13,0 days 17:59:32,102,Cheeseburger,American,13.95
771,2023-01-13,0 days 17:59:32,120,Steak Torta,Mexican,13.95
772,2023-01-13,0 days 18:07:59,127,Meat Lasagna,Italian,17.95
773,2023-01-13,0 days 18:18:15,108,Tofu Pad Thai,Asian,14.5
773,2023-01-13,0 days 18:18:15,112,Salmon Roll,Asian,14.95
774,2023-01-13,0 days 18:31:07,104,Veggie Burger,American,10.5
774,2023-01-13,0 days 18:31:07,131,Chicken Parmesan,Italian,17.95
775,2023-01-13,0 days 18:42:12,101,Hamburger,American,12.95
775,2023-01-13,0 days 18:42:12,124,Spaghetti,Italian,14.5
775,2023-01-13,0 days 18:42:12,112,Salmon Roll,Asian,14.95
775,2023-01-13,0 days 18:42:12,119,Chicken Torta,Mexican,11.95
776,2023-01-13,0 days 18:50:43,131,Chicken Parmesan,Italian,17.95
776,2023-01-13,0 days 18:50:43,106,French Fries,American,7.0
777,2023-01-13,0 days 19:10:20,101,Hamburger,American,12.95
777,2023-01-13,0 days 19:10:20,114,Potstickers,Asian,9.0
778,2023-01-13,0 days 19:18:08,125,Spaghetti & Meatballs,Italian,17.95
778,2023-01-13,0 days 19:18:08,117,Chicken Burrito,Mexican,12.95
778,2023-01-13,0 days 19:18:08,119,Chicken Torta,Mexican,11.95
778,2023-01-13,0 days 19:18:08,105,Mac & Cheese,American,7.0
779,2023-01-13,0 days 19:19:58,108,Tofu Pad Thai,Asian,14.5
779,2023-01-13,0 days 19:19:58,110,Pork Ramen,Asian,17.95
779,2023-01-13,0 days 19:19:58,117,Chicken Burrito,Mexican,12.95
779,2023-01-13,0 days 19:19:58,117,Chicken Burrito,Mexican,12.95
780,2023-01-13,0 days 20:12:49,107,Orange Chicken,Asian,16.5
780,2023-01-13,0 days 20:12:49,110,Pork Ramen,Asian,17.95
781,2023-01-13,0 days 20:31:17,110,Pork Ramen,Asian,17.95
781,2023-01-13,0 days 20:31:17,105,Mac & Cheese,American,7.0
781,2023-01-13,0 days 20:31:17,105,Mac & Cheese,American,7.0
781,2023-01-13,0 days 20:31:17,132,Eggplant Parmesan,Italian,16.95
782,2023-01-13,0 days 20:36:27,116,Steak Tacos,Mexican,13.95
782,2023-01-13,0 days 20:36:27,106,French Fries,American,7.0
783,2023-01-13,0 days 21:17:08,131,Chicken Parmesan,Italian,17.95
783,2023-01-13,0 days 21:17:08,106,French Fries,American,7.0
783,2023-01-13,0 days 21:17:08,132,Eggplant Parmesan,Italian,16.95
784,2023-01-13,0 days 21:39:41,111,California Roll,Asian,11.95
785,2023-01-14,0 days 11:28:44,109,Korean Beef Bowl,Asian,17.95
785,2023-01-14,0 days 11:28:44,105,Mac & Cheese,American,7.0
786,2023-01-14,0 days 11:35:30,124,Spaghetti,Italian,14.5
787,2023-01-14,0 days 11:45:30,102,Cheeseburger,American,13.95
787,2023-01-14,0 days 11:45:30,122,Chips & Salsa,Mexican,7.0
788,2023-01-14,0 days 11:46:19,120,Steak Torta,Mexican,13.95
789,2023-01-14,0 days 11:51:37,131,Chicken Parmesan,Italian,17.95
790,2023-01-14,0 days 12:07:30,124,Spaghetti,Italian,14.5
790,2023-01-14,0 days 12:07:30,123,Chips & Guacamole,Mexican,9.0
791,2023-01-14,0 days 12:23:54,113,Edamame,Asian,5.0
791,2023-01-14,0 days 12:23:54,106,French Fries,American,7.0
792,2023-01-14,0 days 12:37:48,103,Hot Dog,American,9.0
792,2023-01-14,0 days 12:37:48,125,Spaghetti & Meatballs,Italian,17.95
792,2023-01-14,0 days 12:37:48,127,Meat Lasagna,Italian,17.95
792,2023-01-14,0 days 12:37:48,129,Mushroom Ravioli,Italian,15.5
792,2023-01-14,0 days 12:37:48,119,Chicken Torta,Mexican,11.95
792,2023-01-14,0 days 12:37:48,130,Shrimp Scampi,Italian,19.95
792,2023-01-14,0 days 12:37:48,132,Eggplant Parmesan,Italian,16.95
793,2023-01-14,0 days 12:38:27,119,Chicken Torta,Mexican,11.95
794,2023-01-14,0 days 12:39:16,111,California Roll,Asian,11.95
795,2023-01-14,0 days 12:42:17,124,Spaghetti,Italian,14.5
796,2023-01-14,0 days 12:43:09,129,Mushroom Ravioli,Italian,15.5
797,2023-01-14,0 days 12:50:01,118,Steak Burrito,Mexican,14.95
797,2023-01-14,0 days 12:50:01,119,Chicken Torta,Mexican,11.95
797,2023-01-14,0 days 12:50:01,132,Eggplant Parmesan,Italian,16.95
798,2023-01-14,0 days 12:50:30,124,Spaghetti,Italian,14.5
798,2023-01-14,0 days 12:50:30,126,Fettuccine Alfredo,Italian,14.5
798,2023-01-14,0 days 12:50:30,121,Cheese Quesadillas,Mexican,10.5
798,2023-01-14,0 days 12:50:30,131,Chicken Parmesan,Italian,17.95
799,2023-01-14,0 days 12:51:29,117,Chicken Burrito,Mexican,12.95
799,2023-01-14,0 days 12:51:29,112,Salmon Roll,Asian,14.95
799,2023-01-14,0 days 12:51:29,106,French Fries,American,7.0
800,2023-01-14,0 days 12:54:35,116,Steak Tacos,Mexican,13.95
800,2023-01-14,0 days 12:54:35,109,Korean Beef Bowl,Asian,17.95
800,2023-01-14,0 days 12:54:35,127,Meat Lasagna,Italian,17.95
800,2023-01-14,0 days 12:54:35,111,California Roll,Asian,11.95
800,2023-01-14,0 days 12:54:35,105,Mac & Cheese,American,7.0
800,2023-01-14,0 days 12:54:35,122,Chips & Salsa,Mexican,7.0
801,2023-01-14,0 days 13:10:53,101,Hamburger,American,12.95
801,2023-01-14,0 days 13:10:53,108,Tofu Pad Thai,Asian,14.5
801,2023-01-14,0 days 13:10:53,108,Tofu Pad Thai,Asian,14.5
801,2023-01-14,0 days 13:10:53,117,Chicken Burrito,Mexican,12.95
801,2023-01-14,0 days 13:10:53,111,California Roll,Asian,11.95
801,2023-01-14,0 days 13:10:53,120,Steak Torta,Mexican,13.95
801,2023-01-14,0 days 13:10:53,120,Steak Torta,Mexican,13.95
801,2023-01-14,0 days 13:10:53,105,Mac & Cheese,American,7.0
801,2023-01-14,0 days 13:10:53,105,Mac & Cheese,American,7.0
801,2023-01-14,0 days 13:10:53,130,Shrimp Scampi,Italian,19.95
801,2023-01-14,0 days 13:10:53,123,Chips & Guacamole,Mexican,9.0
801,2023-01-14,0 days 13:10:53,106,French Fries,American,7.0
802,2023-01-14,0 days 13:23:47,103,Hot Dog,American,9.0
802,2023-01-14,0 days 13:23:47,109,Korean Beef Bowl,Asian,17.95
803,2023-01-14,0 days 13:37:51,117,Chicken Burrito,Mexican,12.95
804,2023-01-14,0 days 13:42:01,119,Chicken Torta,Mexican,11.95
805,2023-01-14,0 days 14:07:52,107,Orange Chicken,Asian,16.5
805,2023-01-14,0 days 14:07:52,125,Spaghetti & Meatballs,Italian,17.95
806,2023-01-14,0 days 14:12:22,101,Hamburger,American,12.95
807,2023-01-14,0 days 14:15:29,107,Orange Chicken,Asian,16.5
808,2023-01-14,0 days 14:15:32,118,Steak Burrito,Mexican,14.95
809,2023-01-14,0 days 14:26:17,109,Korean Beef Bowl,Asian,17.95
810,2023-01-14,0 days 14:48:30,127,Meat Lasagna,Italian,17.95
811,2023-01-14,0 days 14:48:56,132,Eggplant Parmesan,Italian,16.95
812,2023-01-14,0 days 15:37:45,116,Steak Tacos,Mexican,13.95
812,2023-01-14,0 days 15:37:45,112,Salmon Roll,Asian,14.95
813,2023-01-14,0 days 16:09:29,102,Cheeseburger,American,13.95
813,2023-01-14,0 days 16:09:29,105,Mac & Cheese,American,7.0
814,2023-01-14,0 days 16:21:23,108,Tofu Pad Thai,Asian,14.5
814,2023-01-14,0 days 16:21:23,132,Eggplant Parmesan,Italian,16.95
815,2023-01-14,0 days 16:38:00,111,California Roll,Asian,11.95
816,2023-01-14,0 days 17:04:08,105,Mac & Cheese,American,7.0
816,2023-01-14,0 days 17:04:08,132,Eggplant Parmesan,Italian,16.95
817,2023-01-14,0 days 17:10:38,108,Tofu Pad Thai,Asian,14.5
817,2023-01-14,0 days 17:10:38,113,Edamame,Asian,5.0
817,2023-01-14,0 days 17:10:38,105,Mac & Cheese,American,7.0
817,2023-01-14,0 days 17:10:38,106,French Fries,American,7.0
818,2023-01-14,0 days 17:15:50,112,Salmon Roll,Asian,14.95
818,2023-01-14,0 days 17:15:50,120,Steak Torta,Mexican,13.95
818,2023-01-14,0 days 17:15:50,120,Steak Torta,Mexican,13.95
819,2023-01-14,0 days 17:21:39,101,Hamburger,American,12.95
819,2023-01-14,0 days 17:21:39,120,Steak Torta,Mexican,13.95
820,2023-01-14,0 days 17:24:09,105,Mac & Cheese,American,7.0
820,2023-01-14,0 days 17:24:09,123,Chips & Guacamole,Mexican,9.0
821,2023-01-14,0 days 17:37:26,124,Spaghetti,Italian,14.5
823,2023-01-14,0 days 17:42:17,101,Hamburger,American,12.95
823,2023-01-14,0 days 17:42:17,102,Cheeseburger,American,13.95
823,2023-01-14,0 days 17:42:17,114,Potstickers,Asian,9.0
824,2023-01-14,0 days 17:53:41,102,Cheeseburger,American,13.95
824,2023-01-14,0 days 17:53:41,108,Tofu Pad Thai,Asian,14.5
824,2023-01-14,0 days 17:53:41,117,Chicken Burrito,Mexican,12.95
824,2023-01-14,0 days 17:53:41,120,Steak Torta,Mexican,13.95
825,2023-01-14,0 days 18:06:06,124,Spaghetti,Italian,14.5
825,2023-01-14,0 days 18:06:06,120,Steak Torta,Mexican,13.95
826,2023-01-14,0 days 18:06:14,104,Veggie Burger,American,10.5
826,2023-01-14,0 days 18:06:14,117,Chicken Burrito,Mexican,12.95
826,2023-01-14,0 days 18:06:14,113,Edamame,Asian,5.0
827,2023-01-14,0 days 18:09:48,103,Hot Dog,American,9.0
827,2023-01-14,0 days 18:09:48,111,California Roll,Asian,11.95
828,2023-01-14,0 days 18:23:55,104,Veggie Burger,American,10.5
828,2023-01-14,0 days 18:23:55,118,Steak Burrito,Mexican,14.95
829,2023-01-14,0 days 18:27:42,111,California Roll,Asian,11.95
829,2023-01-14,0 days 18:27:42,118,Steak Burrito,Mexican,14.95
829,2023-01-14,0 days 18:27:42,122,Chips & Salsa,Mexican,7.0
829,2023-01-14,0 days 18:27:42,123,Chips & Guacamole,Mexican,9.0
830,2023-01-14,0 days 18:38:17,109,Korean Beef Bowl,Asian,17.95
830,2023-01-14,0 days 18:38:17,117,Chicken Burrito,Mexican,12.95
830,2023-01-14,0 days 18:38:17,113,Edamame,Asian,5.0
831,2023-01-14,0 days 18:38:20,116,Steak Tacos,Mexican,13.95
831,2023-01-14,0 days 18:38:20,104,Veggie Burger,American,10.5
831,2023-01-14,0 days 18:38:20,104,Veggie Burger,American,10.5
831,2023-01-14,0 days 18:38:20,108,Tofu Pad Thai,Asian,14.5
832,2023-01-14,0 days 18:47:06,109,Korean Beef Bowl,Asian,17.95
833,2023-01-14,0 days 19:07:45,107,Orange Chicken,Asian,16.5
833,2023-01-14,0 days 19:07:45,111,California Roll,Asian,11.95
834,2023-01-14,0 days 19:25:16,104,Veggie Burger,American,10.5
834,2023-01-14,0 days 19:25:16,113,Edamame,Asian,5.0
834,2023-01-14,0 days 19:25:16,119,Chicken Torta,Mexican,11.95
834,2023-01-14,0 days 19:25:16,131,Chicken Parmesan,Italian,17.95
835,2023-01-14,0 days 19:56:01,101,Hamburger,American,12.95
835,2023-01-14,0 days 19:56:01,101,Hamburger,American,12.95
835,2023-01-14,0 days 19:56:01,113,Edamame,Asian,5.0
835,2023-01-14,0 days 19:56:01,105,Mac & Cheese,American,7.0
836,2023-01-14,0 days 20:08:08,124,Spaghetti,Italian,14.5
836,2023-01-14,0 days 20:08:08,125,Spaghetti & Meatballs,Italian,17.95
836,2023-01-14,0 days 20:08:08,109,Korean Beef Bowl,Asian,17.95
837,2023-01-14,0 days 20:12:27,117,Chicken Burrito,Mexican,12.95
838,2023-01-14,0 days 20:33:57,103,Hot Dog,American,9.0
838,2023-01-14,0 days 20:33:57,117,Chicken Burrito,Mexican,12.95
838,2023-01-14,0 days 20:33:57,132,Eggplant Parmesan,Italian,16.95
839,2023-01-14,0 days 20:40:40,129,Mushroom Ravioli,Italian,15.5
840,2023-01-14,0 days 20:46:12,117,Chicken Burrito,Mexican,12.95
841,2023-01-14,0 days 20:57:40,118,Steak Burrito,Mexican,14.95
842,2023-01-14,0 days 21:09:39,130,Shrimp Scampi,Italian,19.95
842,2023-01-14,0 days 21:09:39,131,Chicken Parmesan,Italian,17.95
842,2023-01-14,0 days 21:09:39,123,Chips & Guacamole,Mexican,9.0
843,2023-01-14,0 days 21:32:21,123,Chips & Guacamole,Mexican,9.0
844,2023-01-14,0 days 21:36:58,132,Eggplant Parmesan,Italian,16.95
845,2023-01-14,0 days 21:42:56,108,Tofu Pad Thai,Asian,14.5
845,2023-01-14,0 days 21:42:56,124,Spaghetti,Italian,14.5
845,2023-01-14,0 days 21:42:56,117,Chicken Burrito,Mexican,12.95
845,2023-01-14,0 days 21:42:56,105,Mac & Cheese,American,7.0
846,2023-01-14,0 days 22:16:24,102,Cheeseburger,American,13.95
846,2023-01-14,0 days 22:16:24,124,Spaghetti,Italian,14.5
847,2023-01-15,0 days 11:37:03,113,Edamame,Asian,5.0
848,2023-01-15,0 days 11:56:46,107,Orange Chicken,Asian,16.5
849,2023-01-15,0 days 12:08:30,108,Tofu Pad Thai,Asian,14.5
849,2023-01-15,0 days 12:08:30,120,Steak Torta,Mexican,13.95
849,2023-01-15,0 days 12:08:30,122,Chips & Salsa,Mexican,7.0
849,2023-01-15,0 days 12:08:30,122,Chips & Salsa,Mexican,7.0
850,2023-01-15,0 days 12:15:35,125,Spaghetti & Meatballs,Italian,17.95
850,2023-01-15,0 days 12:15:35,105,Mac & Cheese,American,7.0
850,2023-01-15,0 days 12:15:35,106,French Fries,American,7.0
851,2023-01-15,0 days 12:20:22,101,Hamburger,American,12.95
852,2023-01-15,0 days 12:33:51,106,French Fries,American,7.0
853,2023-01-15,0 days 12:36:39,113,Edamame,Asian,5.0
854,2023-01-15,0 days 12:51:19,113,Edamame,Asian,5.0
854,2023-01-15,0 days 12:51:19,121,Cheese Quesadillas,Mexican,10.5
855,2023-01-15,0 days 12:56:54,124,Spaghetti,Italian,14.5
855,2023-01-15,0 days 12:56:54,120,Steak Torta,Mexican,13.95
855,2023-01-15,0 days 12:56:54,105,Mac & Cheese,American,7.0
855,2023-01-15,0 days 12:56:54,130,Shrimp Scampi,Italian,19.95
855,2023-01-15,0 days 12:56:54,132,Eggplant Parmesan,Italian,16.95
856,2023-01-15,0 days 12:59:20,122,Chips & Salsa,Mexican,7.0
857,2023-01-15,0 days 13:01:53,111,California Roll,Asian,11.95
858,2023-01-15,0 days 13:03:42,118,Steak Burrito,Mexican,14.95
858,2023-01-15,0 days 13:03:42,106,French Fries,American,7.0
858,2023-01-15,0 days 13:03:42,132,Eggplant Parmesan,Italian,16.95
859,2023-01-15,0 days 13:05:13,107,Orange Chicken,Asian,16.5
859,2023-01-15,0 days 13:05:13,116,Steak Tacos,Mexican,13.95
859,2023-01-15,0 days 13:05:13,103,Hot Dog,American,9.0
859,2023-01-15,0 days 13:05:13,114,Potstickers,Asian,9.0
860,2023-01-15,0 days 13:07:53,120,Steak Torta,Mexican,13.95
860,2023-01-15,0 days 13:07:53,122,Chips & Salsa,Mexican,7.0
